Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,450,460,470,530,620,730,810,940,1020,1150,1260,1400,1500,1520,1560,1590
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2083389127371.99,2237998187000.4,2363404668767.48,2598158124950.88,2882231529075.88,3250637615200.94,3658434994959.19,4094011314594.8,4329183358571.01,4731872519030.95,5256411838190.71,5730998801229.71,6146216778342.18,6656537392735.94,7260400308966.18,7889976979107.76
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1980,2090,2170,2340,2560,2840,3150,3470,3620,3900,4270,4590,4860,5200,5610,6020
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,8.63,..,..,..,..,8.54,..,8.2,..,..,..,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.6306341463415,63.0198536585366,63.3991951219512,63.7745365853659,64.1478048780488,64.5238780487805,64.9080975609756,65.3004390243903,65.6994390243903,66.1026341463415,66.5061463414634,66.9041707317073,67.2898780487805,67.6604146341463,68.0138048780488,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.311,3.243,3.174,3.105,3.036,2.966,2.896,2.826,2.755,2.687,2.622,2.563,2.51,2.465,2.427,..
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.8582,63.5316,60.205,57.0818,53.9586,50.8354,47.7122,44.589,41.759,38.929,36.099,33.269,30.439,28.0568,25.6746,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,46.9,..,..,..,53,..,56.3,..,54.8,..,..,..,..,..,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,42.5,..,..,..,..,..,45.5,..,52.3,..,..,..,..,..,..,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.2,87.7,84.3,81,77.7,74.6,71.5,68.5,65.6,62.7,59.9,57.2,54.5,52.1,49.8,47.7
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,40.2999992370605,43.5,..,..,..,..,..,..,..,..,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,56,57,56,60,64,68,69,70,72,78,82,84,83,83,83,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,71.75484,72.4301,75.81872,80.3037,..,..,..,..,94.9679,95.92668,..,92.88214,..,96.20904,..,..
India,IND,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,45.06362,45.34123,47.26626,49.82318,51.5717,54.17274,55.08233,57.4772,60.55574,59.79393,63.29094,66.42168,69.16415,68.89721,..,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.7873,0.79509,0.8157,0.90011,..,..,..,0.92966,0.95483,0.97851,0.97863,0.98906,0.995,1.06494,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Forest area (sq. km),AG.LND.FRST.K2,653900,658538,663176,667814,672452,677090,681252,685414,689576,693738,697900,699684,701468,703252,705036,706820
India,IND,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,1.49200542388194,..,..,..,..,..,..,..,..,..,2.5285617095207,..,2.89174320014583,..
India,IND,Improved water source (% of population with access),SH.H2O.SAFE.ZS,80.6,81.5,82.5,83.5,84.5,85.5,86.5,87.4,88.4,89.4,90.3,91.3,92.2,93.1,94.1,94.1
India,IND,Improved sanitation facilities (% of population with access),SH.STA.ACSN,25.6,26.6,27.6,28.6,29.6,30.6,31.6,32.6,33.6,34.6,35.5,36.5,37.5,38.5,39.5,39.6
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,418.922186387417,418.588556330675,423.580114418985,425.604507547756,442.073208188516,452.366979738706,468.555735960186,486.292374786076,501.564485225986,545.264224607111,562.700487901511,574.320362310253,595.100060012442,606.053815878544,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.12642099942732,1.12310510390081,1.12530100757047,1.15657588732246,1.19717813505083,1.23315143122382,1.29453565751184,1.36578685342994,1.49788636314534,1.61904865443002,1.58486994487788,1.66287348286691,..,..,..,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,394.802537088203,394.953507231011,411.822952320545,431.707987957522,452.896173289272,469.368748481601,510.703014088073,543.356622439017,562.935282514852,601.550583452723,643.879754314113,698.430226492584,724.49074584411,765.003408670448,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,476609148165.173,493954161367.563,523968381476.715,618356467437.027,721584805204.777,834214699568.14,949116769619.216,1238699170079.01,1224097069459.66,1365371474048.19,1708458876829.92,1815865716201.58,1824960308640.71,1863208343557.81,2042438591343.98,2073542978208.77
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84099115681246,4.82396626420316,3.80397532123557,7.86038147525927,7.92293661312628,9.28483150737219,9.26395889780733,8.60821248727608,3.89095706243354,8.47978662166557,10.2599629891102,6.63835345010762,5.61856277332065,6.6388127357182,7.24347174583309,7.57013036787396
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.64497016105803,3.21561601740319,3.71568377657489,3.86779808618248,5.72541322722107,4.23692511895297,6.42259004900228,6.91806016111092,8.66466534671248,6.06382663972538,8.98381268520494,5.24268658318556,7.85168315068638,6.22662403112932,3.29961779958288,0.994623272080958
India,IND,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,23.0218527819338,22.9223061853018,20.6957414671242,20.7427547013895,19.0285523478147,18.8105434230042,18.2882250924898,18.256271901608,17.7843323687593,17.7366364853549,18.2054294101026,18.5257088865401,18.2496544812433,18.3266140526165,17.391733738112,..
India,IND,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,25.999858448017,25.0835606797326,26.1705736808436,26.0094233854027,27.9250581809662,28.1336444309062,28.8418269087305,29.0319763861054,28.2876406096249,27.7594172344049,27.155311657383,32.5047992504484,31.7319805979258,30.8087600081594,30.0083304644494,..
India,IND,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,50.9782887700492,51.9941331349656,53.1336848520323,53.2478219135887,53.0463894712191,53.0558121460896,52.8699479987797,52.7117517122866,53.9280270216157,54.5039462802402,54.6392589325144,48.9694918631349,50.0183649209394,50.8646259393205,52.5999357974386,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.7732329729492,12.3419398544364,14.0185416899385,14.6902911972804,17.5513284812893,19.2801488302069,21.0694751968203,20.4308943357117,23.6012452616382,20.0496232410277,21.9702960326101,24.5412246777722,24.5163560056176,25.3239833317819,22.9101463341448,..
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.6640608710109,13.2033292120996,14.9815485883645,15.3748937837587,19.3061189703922,22.0250412496129,24.2283177885087,24.4452980732634,28.6682399838155,25.4273367126097,26.3380246912065,31.0844989128023,31.2362621682972,28.3014162441257,25.8894136123701,..
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.1147468364005,25.5728150171251,24.9682845868862,26.1381718025536,32.4541396800051,34.2796353569237,35.8716874502139,38.0341856338945,35.5254040557239,36.2969636191919,36.5284267025565,39.5775054751139,38.2616600306191,34.6611738616664,34.0928500194891,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.5017239155829,10.8497790063639,11.3943133930159,11.6488369572551,11.8746765543921,12.1305514070644,13.192521436197,14.1835631865152,12.4970357850194,11.2238555974592,12.9301155514856,11.5211823197922,12.5905401334695,..,..,..
India,IND,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,-3.74462769997191,-4.2731160428344,-4.5813106479592,-3.370927812976,-3.20003906959259,-3.17788465222679,-2.24290094931539,-0.470615169057777,-4.87021184766317,-5.41869943510534,-3.41365738993976,-3.04168737009338,-3.81993616044691,..,..,..
India,IND,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,13.9,12.9
India,IND,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,45.1346180879757,53.7499067611232,66.2987286469919,86.2779592787653,146.855713957084,52.8720136782687,95.6897280215105,95.5147099020549,55.4657148385851,69.2253685747815,61.1222048214635,76.2960363461696,73.1220295857953
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.94892990642886,2.92443554621512,2.8268668303915,2.6777769322369,2.82875224798097,2.75490766621191,2.52680863026345,2.34263388324002,2.55019344395199,2.89349710451305,2.70746595386523,2.65158495242875,2.53547653435491,2.46411827633748,2.48815792057442,2.42300657802634
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.343205051182546,0.617271780899159,1.2073865423301,3.08012504543367,4.70185237172544,7.99720675861953,14.5238823400218,20.1553754965349,29.5310396834432,44.120091078273,62.3900648719982,73.1980389481979,69.9223897713815,70.7831816701051,74.4837699065089,..
India,IND,Internet users (per 100 people),IT.NET.USER.P2,0.527532449930946,0.660146377009928,1.53787558175083,1.68648997063625,1.97613649190559,2.38807499995774,2.80549986534254,3.95,4.38,5.12,7.5,10.07,12.5800609138955,15.1,18,..
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.25554922806063,6.97022930324046,6.23780301144803,5.94771749347076,5.99807028114686,5.80380305249646,6.07240322389978,6.40329033082546,6.77773319060756,9.09372444877786,7.18054875539038,6.87079929956433,6.63225648619239,8.07393985306161,8.58625988056907,7.51775804690333
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.702097696089,18.980101258877,20.1857600074863,21.2693821324662,24.4495170529447,29.0675769829435,31.6312712629076,30.6392794285792,42.1420664153464,30.9154620572586,33.7487900832512,42.2590383833654,43.0980386957472,41.8764124096889,38.4639863019358,31.7873155717941
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,97.8333534212,88.6225150297,96.2315345204,86.1672507164,105.2024986512,110.7777131756,114.169710485,117.2375693752,131.667918299,132.5442549608,127.630015196,127.9237131971,131.3472631933,134.8960586043,..
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,101130395305,99499087673.6,105741603268.1,118884618831.8,123644489417.8,121195474464.2,159525527066,204057541700.6,227111755130.8,256312241495.3,291650543781.2,336845285775.1,395071134090.6,429742425138.5,463230464350.4,..
India,IND,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.26180759435836,2.40329724504138,2.96684111354978,4.19682900796467,2.44322711260039,2.88807806210115,1.84772223525275,3.1941670897599,2.54527318643845,1.21745965063708,1.44410245255087,1.62967152037204,1.70637572770304,2.11015261936612,4.58392332542505,..
India,IND,Net migration,SM.POP.NETM,..,..,-2206411,..,..,..,..,-2829378,..,..,..,..,-2598218,..,..,..
India,IND,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,486141906.7,751084716.8,1186800171,1265419800,1652783203,1348282857.83685,1561865362.25486,2059330846.41695,3812363580.52741,2889988304.59485,3828678498.46335,4077745355.88492,4963082153.94881,6412841563.90732,6222073113.63978,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3584217307.18756,5128093561.62688,5208967106.27894,3681984671.43429,5429250989.85717,7269407225.61438,20029119267.1396,25227740886.6819,43406277075.8109,35581372929.6642,27396885033.7838,36498654597.8589,23995685014.2142,28153031270.3203,33871408468.3755,44208019071.7656
India,IND,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.30314633692821,1.61592413850553,1.61244465202347,0.658426589058209,0.687150855431749,1.63920903633384,1.191217564142,1.17870385419656,1.76854303192696,2.05932028740642,2.28417172666537,2.6014672950844,1.31944734947292,1.90330765386824,2.30338877461504,..
Brazil,BRA,"Population, total",SP.POP.TOTL,175786441,178419396,181045592,183627339,186116363,188479240,190698241,192784521,194769696,196701298,198614208,200517584,202401584,204259377,206077898,207847528
Brazil,BRA,Population growth (annual %),SP.POP.GROW,1.50938769771266,1.48670813501134,1.46119528405558,1.41594832801114,1.34637132994086,1.26157825677543,1.17044204549015,1.08808050317716,1.02447207415688,0.986850982951653,0.967796558286436,0.953765381161696,0.935181982037551,0.913687864138812,0.886360083057745,0.855052949410704
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,24.7,23.3,24.9,22.4,21,17.3,16.1,14.1,13.3,..,11.1,9,8.9,7.4,..
Brazil,BRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,675790071752.264,586438955950.903,550998615464.871,536557599776.861,609948809441.339,736137537129.463,898062843053.353,1152771794401.6,1427429227957.63,1572431407312.16,1916259918945.84,2207921370327.45,2432060895650.26,2486873995686.96,2429860930043.96,2047109614135.39
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3840,3290,3040,2920,3280,3910,4710,5980,7330,7990,9650,11010,12020,12180,11790,9850
Brazil,BRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1507050122766.8,1564651423197.45,1641774317935.15,1693032182949.7,1848266044643.65,1966866706507.02,2103693691269,2288657425016.48,2436485679346.43,2453732775406.43,2757521956561.33,2923558911954.14,2985387954005.45,3086936947560.98,3221116295290.07,3122692581052.08
Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8570,8770,9070,9220,9930,10440,11030,11870,12510,12470,13880,14580,14750,15110,15630,15020
Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,..,2.4,2.59,2.59,2.82,2.9,3,2.97,3.14,3.17,..,3.25,3.38,3.28,..,..
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.0419756097561,70.4596097560976,70.845243902439,71.2018780487805,71.532,71.8396341463415,72.1317317073171,72.4148292682927,72.6954146341463,72.9780243902439,73.2641463414634,73.5523414634146,73.8395853658537,74.1224390243903,74.4018780487805,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.364,2.318,2.264,2.202,2.135,2.066,2.002,1.944,1.898,1.863,1.838,1.823,1.812,1.801,1.79,..
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,81.9998,81.4734,80.947,78.9338,76.9206,74.9074,72.8942,70.881,70.3938,69.9066,69.4194,68.9322,68.445,67.8778,67.3106,..
Brazil,BRA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,80.3,..,..,..,..,..,..,..,..,..
Brazil,BRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,96.45,..,96.6,..,..,97,..,..,..,..,98.08,98.1,..,..,..
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32,29.6,27.4,25.4,23.6,21.9,20.4,19.2,18.1,17.2,16.6,16.2,16,16,16.2,16.4
Brazil,BRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,3.70000004768372,..,..,..,..,2.20000004768372,..,..,..,..,..,..,..,..
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,96,99,99,99,99,99,99,99,99,99,97,97,97,..
Brazil,BRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Forest area (sq. km),AG.LND.FRST.K2,5212740,5183660,5154580,5125500,5096420,5067340,5050788,5034236,5017684,5001132,4984580,4974740,4964900,4955060,4945220,4935380
Brazil,BRA,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,33.7027404177084,..,..,..,..,31.2603130052799,..,32.2361438957697,..
Brazil,BRA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,93.5,93.8,94.2,94.5,94.9,95.2,95.6,95.9,96.2,96.5,96.9,97.2,97.5,97.8,98.1,98.1
Brazil,BRA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,74.7,75.3,75.9,76.5,77.1,77.7,78.2,78.8,79.4,79.9,80.5,81.1,81.6,82.1,82.7,82.8
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1066.30285552001,1068.89593438597,1081.26747985115,1083.58877868398,1128.55074435341,1142.46987625799,1168.42938262865,1221.36231051455,1276.27463668681,1222.42911177943,1338.58958871663,1346.6496534289,1391.90930936588,1437.79598916529,..,..
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.86580837597139,1.89123873617418,1.8352662792254,1.75149065902436,1.81513348184222,1.84269049471974,1.82313307231817,1.88403447079654,1.99042894229295,1.86652237546496,2.11341454484465,2.19139356376845,..,..,..,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1886.60170894523,1735.95476133099,1791.62053279927,1863.62772484548,1933.98363366901,1990.6436379943,2044.85892452464,2137.76499203481,2198.48369019378,2165.68474296494,2339.44492027479,2394.39848826425,2463.2761767319,2529.3037097631,..,..
